,uid,bid,rating
17762,3346,0312890044,9
17765,3346,0316666343,9
17775,3346,0345413350,8
17777,3346,0380789035,6
17790,3346,0441068804,7
17793,3346,0552131067,7
17800,3346,0689710879,6
17801,3346,0689710887,6
17813,3346,0836204387,9
17816,3346,0836218256,10
17817,3346,0836218353,10
17818,3346,0836218620,9
17819,3346,0836220676,6
17882,3363,0060294698,10
17892,3363,0060652934,7
17905,3363,006098824X,10
17912,3363,0064405176,10
17926,3363,0064472795,10
17996,3363,0312171838,10
18017,3363,0316096199,10
18056,3363,0345453387,8
18065,3363,0373250118,7
18066,3363,0373250126,8
18073,3363,0373250207,10
18075,3363,0373250223,9
18102,3363,0375706429,8
18124,3363,0380754843,8
18128,3363,0380814021,10
18133,3363,0380973545,10
18169,3363,0385722435,10
18244,3363,044652087X,10
18252,3363,0446605336,9
18257,3363,0446672211,10
18280,3363,0451409256,10
18333,3363,0553213164,10
18336,3363,055323370X,10
18411,3363,0671027344,9
18442,3363,0679751602,8
18514,3363,0763616052,9
18566,3363,0804108293,10
18775,3371,0070212570,10
18784,3371,0373079613,7
18793,3371,0373484003,7
18795,3371,0373484410,5
18798,3371,0380775840,5
18802,3371,0394800133,10
18803,3371,0394900014,10
18806,3371,0425175405,8
18807,3371,0440147956,10
18819,3371,0440226430,9
18828,3371,0451169530,10
18832,3371,0515122734,9
18848,3371,0671004573,7
18852,3371,0671528203,7
18855,3371,0671705091,7
18857,3371,0671793551,7
18864,3371,0743439740,10
18869,3371,0802135196,7
18870,3371,0804108293,9
18889,3373,006109157X,7
18890,3373,0061099368,8
18892,3373,0312291639,8
18894,3373,0312995423,5
18897,3373,0345386132,5
18898,3373,0375727345,7
18900,3373,0380804697,7
18906,3373,039914613X,7
18907,3373,0399149155,8
18911,3373,0425161242,3
18913,3373,0425178951,5
18914,3373,0425195449,7
18919,3373,0440236703,5
18920,3373,0440479002,6
18923,3373,0449003787,7
18927,3373,0451208811,8
18928,3373,0452264464,10
18932,3373,0671014919,6
18935,3373,0671027360,5
18936,3373,0671027387,5
18938,3373,0743411439,7
19215,3556,0385504209,10
19216,3556,0385508042,9
19225,3556,0440439884,10
19227,3556,044651652X,10
19243,3556,0671027360,10
19251,3556,0842321934,10
19258,3556,0842329277,10
19288,3578,0060987049,9
19292,3578,0316346624,10
19293,3578,0345347951,8
19300,3578,0676972152,9
19303,3578,0679417796,9
19305,3578,0802130208,10
19306,3578,1550548913,9
19307,3578,1573225517,10
19324,3594,0380725835,8
19325,3594,0440208459,8
19326,3594,0449208672,7
19330,3594,0752844059,7
19331,3594,0752848224,6
19361,3640,0142002267,8
19362,3640,0312951426,8
19363,3640,0312953615,8
19364,3640,0375703764,6
19370,3640,0553270931,5
19372,3640,0671004549,5
19374,3640,0671027360,8
19375,3640,0671567829,8
19535,3719,0312978332,6
19537,3719,0345384369,8
19539,3719,0446609781,8
19540,3719,0449219410,9
19543,3719,0451408888,8
19545,3719,051512608X,7
19546,3719,0515127221,7
19550,3719,0679454446,8
20295,3817,0380018179,8
20296,3817,0385479565,9
20297,3817,0425152251,6
20298,3817,0440206154,7
20299,3817,0440967694,10
20301,3817,0671758896,8
20314,3827,0140132708,10
20315,3827,014029628X,6
20316,3827,0141301058,10
20325,3827,0312274920,8
20330,3827,0345337662,7
20331,3827,0345348036,9
20332,3827,0345351525,8
20333,3827,0345371984,10
20334,3827,034538475X,8
20336,3827,0345409671,8
20337,3827,0345413350,7
20339,3827,0345423402,7
20342,3827,034544356X,5
20353,3827,038533303X,10
20356,3827,0385483503,10
20365,3827,0441004326,8
20382,3827,0553562614,10
20384,3827,0553573314,9
20385,3827,0553573861,10
20386,3827,0553573985,10
20397,3827,0756401364,7
20398,3827,0765342987,10
20399,3827,0765345048,10
20403,3827,0804114986,10
20406,3827,0826308791,8
20412,3827,0886777844,7
20414,3827,0886779758,7
20431,3840,0345423291,10
20438,3840,0385508042,8
20450,3840,051513287X,9
20453,3840,0671042505,8
20467,3840,1570613818,9
20468,3840,193156146X,10
20600,3917,0156007754,7
20601,3917,031205436X,10
20604,3917,0380732181,7
20605,3917,038533348X,7
20607,3917,0394758285,7
20611,3917,0670892963,5
20612,3917,0671027638,7
20613,3917,0679722645,7
20616,3917,0688156819,10
20620,3917,0872860175,8
20622,3917,1573226521,7
20623,3917,1573226882,6
20624,3917,1573228214,8
20630,3923,0060192119,7
20635,3923,0064407667,5
20636,3923,0064407675,5
20650,3923,0380731797,8
20653,3923,0380789019,7
20654,3923,0380977788,6
20659,3923,0441304834,6
20661,3923,0515134449,4
20662,3923,0553577808,8
20673,3923,0767902890,7
20752,4017,006000438X,10
20753,4017,0060175966,9
20755,4017,0060517794,10
20757,4017,0060915544,8
20763,4017,0060929871,9
20764,4017,0060930187,10
20765,4017,006093090X,10
20767,4017,0060964049,9
20774,4017,0140042598,10
20775,4017,0140070206,10
20777,4017,0140244824,10
20779,4017,014028009X,9
20781,4017,015600710X,10
20782,4017,0156007754,9
20785,4017,0156907399,9
20789,4017,0312150601,5
20797,4017,0316096199,10
20801,4017,0316666343,10
20803,4017,0316789844,10
20804,4017,0316899984,5
20806,4017,0345389247,10
20811,4017,0345423097,10
20812,4017,0345423291,9
20813,4017,0345424719,10
20814,4017,0345433491,9
20816,4017,0345443284,10
20818,4017,0375406530,10
20819,4017,0375411550,10
20820,4017,0375412557,10
20822,4017,0375500510,10
20826,4017,0375701966,9
20827,4017,037570504X,10
20828,4017,0375705856,9
20830,4017,0375707972,10
20831,4017,0375724443,10
20834,4017,0380005239,10
20837,4017,038072975X,8
20839,4017,0380730138,9
20840,4017,0380732149,9
20842,4017,0380820145,9
20843,4017,0385265700,9
20846,4017,0385318782,8
20847,4017,0385319207,10
20849,4017,038533334X,10
20850,4017,0385486804,10
20851,4017,0385502532,9
20861,4017,0399142789,10
20862,4017,0399145079,9
20868,4017,0446310786,10
20869,4017,0446516538,7
20872,4017,0446677450,10
20873,4017,0449002985,8
20874,4017,0449911004,8
20876,4017,0452260116,9
20877,4017,0452264790,5
20879,4017,0452280621,10
20883,4017,0452282829,10
20890,4017,0609608738,10
20893,4017,0670892963,8
20894,4017,0671038184,10
20895,4017,0671510053,10
20904,4017,067976402X,10
20905,4017,0679774025,8
20906,4017,0679781587,9
20907,4017,068480087X,10
20908,4017,068484267X,10
20910,4017,068484477X,5
20911,4017,0684852047,8
20914,4017,0688177859,7
20920,4017,0743411358,10
20921,4017,0743439740,10
20928,4017,0786869011,9
20947,4017,1558746161,10
20950,4017,1565122968,10
20955,4017,1573225789,9
21117,4098,0060977337,6
21118,4098,006098726X,9
21120,4098,0312995423,3
21121,4098,0385504209,10
21124,4098,0553380168,10
21125,4098,0671027360,7
21181,4131,0099426870,7
21197,4131,0380728133,8
21201,4131,0552147680,8
21208,4131,0590660543,9
21222,4131,0971880107,1
21276,4157,0060392452,8
21301,4157,0316779237,10
21312,4157,0380727501,8
21323,4157,0440136482,3
21324,4157,0440206154,9
21361,4157,0812968379,9
21364,4157,0836221192,7
21425,4197,0312264372,8
21428,4197,0316693286,4
21429,4197,0316969680,5
21433,4197,0399147101,8
21434,4197,0399148728,7
21438,4197,0679463070,8
21439,4197,0684841185,9
21456,4221,0060086246,9
21459,4221,0373250126,8
21460,4221,0373250193,10
21461,4221,0373250223,8
21465,4221,0385510438,9
21466,4221,0440131480,6
21467,4221,0440241413,9
21469,4221,0451410947,8
21471,4221,1558743669,9
21472,4223,0552149020,7
21473,4223,0552998001,7
21476,4223,0671004530,7
21480,4223,3257227809,8
21484,4223,3442413338,8
21486,4223,3442439736,8
21579,4334,0060392452,6
21587,4334,0380816555,7
21593,4334,0451099648,7
21594,4334,0451137965,8
21596,4334,0451149513,8
21598,4334,0451177096,7
21691,4385,0061093343,9
21917,4385,0440221471,10
21925,4385,0446356875,10
21928,4385,0446360732,10
21932,4385,0446600342,10
21937,4385,0449005844,10
22018,4385,1551667436,10
22334,4622,0060175400,10
22337,4622,006093090X,4
22341,4622,0140177396,8
22351,4622,034540288X,4
22359,4622,0385336179,10
22361,4622,0425154882,7
22387,4622,0767914767,8
22388,4622,0786886463,7
22389,4622,0802132952,1
22481,4785,006101351X,5
22485,4785,0140293248,6
22486,4785,0140298479,7
22489,4785,0312291639,9
22493,4785,038070613X,9
22496,4785,0380789019,7
22498,4785,0380816555,7
22516,4785,0684848066,4
22534,4795,0060392452,8
22535,4795,0060930535,10
22537,4795,0151008116,9
22538,4795,031242227X,9
22539,4795,0316666343,9
22540,4795,0375705856,10
22544,4795,0446532231,8
22545,4795,0452282152,9
22547,4795,1558743669,8
22572,4809,0439064864,7
22573,4809,0439136350,9
22574,4809,0439139597,8
22575,4809,0441005489,8
22576,4809,0590353403,8
22771,4938,006101351X,7
22779,4938,0345313860,10
22788,4938,0385492081,7
22791,4938,0425115801,9
22792,4938,042513525X,7
22797,4938,0440220602,8
22799,4938,0440972329,10
22800,4938,0441790348,10
22803,4938,0451156609,10
22807,4938,0515095826,8
22808,4938,0515127221,8
22819,4938,0684862719,8
22897,5037,0380709538,8
22900,5037,0440211727,10
22901,5037,0440213525,8
22902,5037,0440214041,9
22903,5037,0440221471,10
22904,5037,0440226430,6
22905,5037,0446608955,8
22914,5037,0671695142,3
22916,5037,0671729462,3
22917,5037,0671867113,4
22918,5037,0743225406,3
22919,5037,0743400526,10
23216,5286,0375703764,7
23218,5286,0451202473,9
23219,5286,0671027344,10
23220,5286,0671027638,8
23221,5286,0743439775,9
23359,5350,0140620109,7
23361,5350,0261102214,8
23364,5350,0552134651,5
23385,5350,3442413338,7
23391,5350,3453127013,7
23392,5350,3453146972,10
23450,5385,0060391502,5
23453,5385,0345370775,10
23454,5385,0345409671,10
23455,5385,0345422384,3
23459,5385,055321277X,10
23465,5385,0679732241,10
23518,5439,0060928336,8
23519,5439,0060938455,9
23524,5439,0312099045,10
23537,5439,0375504613,8
23546,5439,0451205561,6
23554,5439,0671001795,8
23566,5439,0805063897,10
23572,5439,1888054557,10
23635,5476,0312278586,7
23638,5476,0316096199,4
23639,5476,0316666343,4
23640,5476,0316693235,5
23641,5476,0316780812,10
23642,5476,0316782262,6
23645,5476,034540761X,7
23649,5476,0385504209,10
23650,5476,0399149295,8
23651,5476,0425121631,8
23653,5476,0440225701,5
23654,5476,0446530387,7
23655,5476,0446609323,5
23656,5476,0451168690,5
23660,5476,0525945210,8
23662,5476,0670031062,7
23663,5476,0679439382,1
23666,5476,0688177743,10
23667,5476,0743407083,9
23671,5476,0804108749,8
23766,5499,0316710571,10
23767,5499,0345452577,10
23770,5499,0345458915,10
23773,5499,0385510438,10
23774,5499,0385511612,10
23777,5499,0399148760,8
23778,5499,0399149821,10
23779,5499,0399150854,10
23780,5499,0399150870,10
23783,5499,0525947655,10
23784,5499,0553802496,10
23785,5499,0553802526,10
23815,5539,0061031844,6
23817,5539,0142001740,8
23823,5539,0345339681,10
23824,5539,0345423402,8
23825,5539,0345423429,7
23828,5539,034544356X,6
23830,5539,0385490445,10
23841,5539,0451206525,9
23842,5539,0451208765,6
23848,5539,0618129022,10
23849,5539,0671027387,10
23855,5539,0743454146,10
23860,5539,0875421180,5
23969,5582,0060987324,8
23976,5582,014028009X,10
23977,5582,0140293248,9
23981,5582,0312966970,10
23983,5582,0312976275,10
23987,5582,0345301110,7
23988,5582,0345334531,8
23990,5582,0345409671,10
23991,5582,0345409876,8
23992,5582,0345423402,10
23994,5582,0375401598,7
23998,5582,0380789035,9
24004,5582,0380817683,8
24007,5582,0380820293,8
24010,5582,0385484011,10
24013,5582,0399142991,8
24014,5582,0425152251,10
24015,5582,0425173631,10
24016,5582,0425176304,10
24017,5582,0425178579,10
24018,5582,0425181464,10
24019,5582,0425181685,10
24020,5582,0425183971,10
24021,5582,0440108268,8
24027,5582,0441005748,10
24028,5582,0441007813,10
24029,5582,044651652X,7
24034,5582,0451191137,10
24035,5582,0451191145,10
24036,5582,0451191153,10
24041,5582,0452281423,7
24042,5582,0452281431,6
24043,5582,0452281458,5
24045,5582,0515093556,7
24047,5582,0515131091,10
24048,5582,0525934960,8
24049,5582,0553212451,9
24054,5582,0671742493,9
24056,5582,0679433015,6
24057,5582,0679454470,7
24058,5582,0679454489,8
24060,5582,0679720200,10
24062,5582,067973225X,10
24063,5582,0679736395,10
24064,5582,0679763309,10
24066,5582,0679785892,9
24071,5582,068482499X,10
24077,5582,0786808012,10
24090,5582,0874776945,9
24091,5582,087542791X,8
24092,5582,0894803204,10
24093,5582,0918949165,10
24099,5582,1551668653,8
24101,5582,1558744150,5
24440,5728,0312288115,6
24441,5728,0451163524,8
24442,5728,0451166582,9
24443,5728,0451194861,10
24444,5728,0452280621,9
24449,5728,0671026011,6
24450,5728,0743457358,8
24472,5741,0061031410,9
24473,5741,0140071083,9
24478,5741,0375757597,9
24480,5741,0451206525,8
24481,5741,0451208811,7
24578,5815,0316693200,9
24579,5815,0316693251,10
24583,5815,0385505833,7
24584,5815,0399145923,8
24586,5815,0451203895,5
24588,5815,0679746048,5
24663,5899,0061020710,8
24664,5899,0380789035,9
24669,5899,0552546933,10
24673,5899,0812521331,8
24709,5899,3596215226,8
24758,5903,0316777722,7
24779,5903,0385319002,7
24785,5903,0385503857,9
24789,5903,0385729340,8
24790,5903,0385730586,8
24798,5903,0449212602,9
24819,5903,0671015648,8
24827,5903,0743225082,8
24838,5903,076790382X,9
24840,5903,0767905180,8
24841,5903,0767907817,8
24949,5963,0140077022,6
24956,5963,0486268705,9
24958,5963,0553211404,7
24962,5963,0679444815,5
24964,5963,0679463321,2
25129,6073,0060981180,9
25136,6073,0345347536,8
25137,6073,0345404475,9
25138,6073,0345427637,6
25142,6073,0380002930,10
25144,6073,0385474547,9
25146,6073,0440211727,6
25147,6073,0440214041,5
25148,6073,0440226430,6
25165,6073,0553213105,8
25166,6073,0553273914,9
25167,6073,0553380095,8
25170,6073,0671742515,9
25171,6073,0679723161,10
25172,6073,0679735909,10
25174,6073,067976397X,10
25175,6073,0679776818,9
25176,6073,0749397357,9
25177,6073,0767902890,10
25180,6073,0802130208,10
25254,6102,0140042520,8
25255,6102,0142001805,9
25258,6102,0375703861,8
25262,6102,0743420373,8
25267,6102,1573229326,4
25285,6115,0061013315,10
25287,6115,037542217X,9
25289,6115,0380718340,10
25290,6115,0385318073,10
25294,6115,0440224764,10
25295,6115,0449221512,10
25298,6115,0525946284,10
25300,6115,1400031354,10
25419,6238,0156006391,9
25420,6238,0156007754,9
25421,6238,0156010593,10
25425,6238,0345361792,8
25426,6238,0345389964,10
25427,6238,0345424719,10
25428,6238,0345449347,7
25429,6238,0375701907,8
25430,6238,0375724370,10
25432,6238,0553377868,10
25434,6238,0679745203,9
25435,6238,0679751521,10
25443,6238,0679777547,10
25444,6238,0804115613,9
25453,6242,006000438X,6
25454,6242,0060934417,7
25455,6242,0060935464,7
25456,6242,0060958022,6
25457,6242,0060975547,5
25458,6242,0060987103,7
25460,6242,009927583X,7
25462,6242,0099387913,8
25463,6242,0099394316,7
25464,6242,009975181X,5
25467,6242,0140277439,6
25471,6242,0140293248,5
25474,6242,0142001430,7
25477,6242,0156006391,5
25480,6242,0312099436,5
25481,6242,0312130279,7
25483,6242,0312144075,5
25484,6242,0312150601,5
25485,6242,0312195516,7
25488,6242,0312243022,8
25490,6242,0312282990,6
25492,6242,0312291639,5
25496,6242,0345389247,7
25498,6242,0345418018,6
25501,6242,0375705198,6
25502,6242,0375705856,5
25503,6242,0375706062,7
25504,6242,0375706410,8
25505,6242,0375707425,7
25506,6242,037570745X,7
25507,6242,0375707972,8
25508,6242,0375724834,7
25509,6242,0375726403,7
25517,6242,0385259956,7
25520,6242,038542017X,7
25521,6242,0385475772,7
25522,6242,0385494785,7
25525,6242,0385720467,7
25527,6242,0394223802,8
25530,6242,0394281802,3
25531,6242,0394281829,7
25532,6242,039592720X,5
25533,6242,0446670251,5
25534,6242,0446678457,5
25535,6242,0449910830,7
25536,6242,0452264464,5
25548,6242,0676971946,6
25551,6242,0676972152,7
25553,6242,0676972411,8
25562,6242,0676973094,5
25569,6242,0676973612,7
25575,6242,0676974805,7
25580,6242,0679309411,6
25585,6242,0679310711,6
25592,6242,0679455116,5
25593,6242,0679724362,6
25595,6242,0679745653,5
25596,6242,0679746048,5
25597,6242,0679751521,5
25598,6242,067976402X,8
25601,6242,0679777547,6
25602,6242,0684195488,7
25603,6242,0684800713,6
25604,6242,068480087X,6
25605,6242,0684803356,7
25606,6242,068482499X,6
25607,6242,068484267X,8
25608,6242,068484477X,8
25609,6242,0684850273,5
25610,6242,0684852225,6
25616,6242,0749397357,7
25618,6242,0749397543,3
25620,6242,0767903382,7
25637,6242,0771055706,7
25638,6242,0771060548,8
25649,6242,0871136791,8
25654,6242,1550223968,5
25655,6242,1550541129,3
25666,6242,1573225789,7
25667,6242,1573227331,6
25668,6242,1573228214,6
25670,6242,1573229326,6
25708,6251,0060171928,8
25710,6251,0060177888,9
25715,6251,0060256737,10
25718,6251,0060392452,10
25744,6251,0061009059,7
25759,6251,0064400565,10
25760,6251,0064402053,10
25763,6251,0064405052,8
25777,6251,0140067477,10
25782,6251,014017737X,9
25786,6251,0140257934,8
25791,6251,0140328696,9
25808,6251,015602943X,10
25855,6251,0312950586,10
25856,6251,0312952716,8
25861,6251,0312966091,9
25863,6251,0312980140,7
25870,6251,0316569321,8
25877,6251,0345326342,8
25893,6251,0345392825,8
25905,6251,0345440145,7
25923,6251,0375504613,7
25925,6251,0375725784,4
25927,6251,0375727345,6
25935,6251,0380600129,10
25954,6251,0380789035,7
25955,6251,0380792737,8
25959,6251,0380807343,8
25961,6251,0380813815,10
25978,6251,0385484518,7
25987,6251,0394404289,10
25999,6251,039480001X,10
26000,6251,0394820371,10
26034,6251,042519485X,8
26040,6251,0439136350,10
26041,6251,0439139597,10
26046,6251,043935806X,9
26052,6251,0440206154,7
26059,6251,0440222656,7
26061,6251,0440224675,6
26080,6251,0440487617,10
26082,6251,0440498058,10
26087,6251,0440998050,10
26088,6251,0441003257,10
26098,6251,0446343455,9
26106,6251,0446532231,10
26130,6251,0449702766,10
26157,6251,0451821971,9
26175,6251,0517149257,10
26180,6251,0525934960,9
26189,6251,0553210092,7
26198,6251,0553274325,10
26210,6251,0553560247,7
26211,6251,0553560468,5
26234,6251,0590406205,10
26251,6251,0609610597,3
26268,6251,0670894605,8
26278,6251,0671204971,10
26279,6251,067150987X,10
26286,6251,0671660632,10
26307,6251,0679454446,8
26315,6251,0679731148,7
26322,6251,067976402X,8
26332,6251,068484267X,8
26339,6251,0684859777,8
26348,6251,0688149790,7
26381,6251,0761121323,9
26397,6251,0786817070,8
26408,6251,0786869216,10
26411,6251,0786885688,8
26431,6251,0807083054,9
26433,6251,0809117541,10
26456,6251,0836218353,10
26457,6251,0836218655,10
26460,6251,0836220730,10
26461,6251,0836220986,10
26521,6251,1400032717,10
26541,6251,156402976X,10
26717,6323,0345313860,6
26729,6323,0345395069,2
26739,6323,0380710218,3
26742,6323,0380717018,1
26746,6323,0380730820,5
26754,6323,0385424728,6
26779,6323,0425163385,7
26784,6323,0440211263,9
26786,6323,0440213525,6
26790,6323,0440236169,2
26797,6323,0446601241,8
26801,6323,0446667900,7
26831,6323,0553275100,5
26832,6323,0553284789,6
26833,6323,0553285343,9
26851,6323,0671011375,6
26869,6323,0679450408,4
26881,6323,0684852225,7
26888,6323,0805036377,5
26889,6323,0805056645,8
26931,6333,0064407667,6
26937,6333,0380721643,7
26943,6333,0425176037,7
26944,6333,0425183750,6
