,uid,bid,rating
32329,7346,0684872153,7
32339,7346,0743227441,9
32360,7346,0786868716,7
32366,7346,0802139256,8
32372,7346,0804106304,9
32373,7346,080410753X,8
32456,7346,1558531025,9
32457,7346,155874262X,7
32463,7346,1559029838,8
32883,7620,0312195516,10
32885,7620,0345380371,9
32890,7620,0440211727,7
32891,7620,0440221471,7
32892,7620,044022165X,8
32894,7620,0446610542,6
32905,7620,068484477X,6
33056,7841,0060987103,9
33059,7841,0140185216,10
33062,7841,0316769487,7
33063,7841,0385486804,9
33066,7841,0446310786,5
33068,7841,0451163966,9
33070,7841,0553274295,9
33075,7841,0679734775,9
33077,7841,0767902890,10
33095,7860,0440214041,8
33096,7860,0440221595,8
33100,7860,0446672211,8
33102,7860,0525946829,9
33103,7860,0671038184,7
33194,7887,0345378482,10
33218,7887,0451170385,10
33222,7887,0452281903,10
33230,7887,0684872153,10
33241,7887,0875421180,10
33252,7887,1558743669,10
33253,7887,1558745157,10
33326,7915,0061009059,8
33344,7915,015100692X,5
33347,7915,0156028778,6
33351,7915,0312195516,10
33352,7915,0312265840,9
33355,7915,0312966091,8
33358,7915,0312976275,10
33360,7915,0312980140,10
33383,7915,0375706771,8
33396,7915,0385504209,10
33405,7915,042511774X,8
33417,7915,0440212561,9
33418,7915,0440215625,10
33419,7915,044022103X,7
33422,7915,0440226430,7
33442,7915,0452282152,9
33451,7915,0553272535,8
33464,7915,0609804138,3
33482,7915,0679745203,5
33497,7915,0786868716,10
33589,7958,014100018X,9
33600,7958,0375504613,9
33602,7958,0385730586,8
33615,7958,0684801523,8
33621,7958,0804106304,10
33622,7958,080410753X,9
33623,7958,080411109X,9
33624,7958,0804114986,10
33710,8019,002542730X,9
33745,8019,0440220602,7
33762,8019,0553250426,9
33772,8019,0670844527,10
33788,8019,067697175X,9
33864,8066,0060502258,9
33877,8066,014100018X,8
33880,8066,0142001740,10
33882,8066,0156027321,9
33889,8066,0312243022,9
33898,8066,0345446860,8
33913,8066,038548951X,8
33925,8066,044023722X,7
33930,8066,0446672211,7
33946,8066,0671880314,8
33950,8066,0679734775,7
33967,8066,0743418174,8
33968,8066,0767900383,8
33971,8066,076790382X,4
33973,8066,0767905385,7
33987,8066,0871136791,7
34009,8066,1573225517,7
34029,8067,0060096195,10
34034,8067,0061009059,10
34036,8067,014028009X,5
34039,8067,0312265859,10
34041,8067,0312306326,7
34048,8067,0312966970,10
34050,8067,0312971346,10
34055,8067,0312980140,10
34056,8067,0312980159,10
34058,8067,0312983271,10
34059,8067,031298328X,10
34100,8067,0375760911,10
34111,8067,0385335830,9
34113,8067,0385472951,10
34119,8067,042518630X,2
34122,8067,0440241162,10
34125,8067,0446606812,8
34128,8067,0446610542,9
34159,8067,055357258X,10
34161,8067,0553574663,10
34162,8067,0553574671,10
34164,8067,0553576798,10
34170,8067,0671001795,10
34189,8067,0743469801,10
34448,8187,0312966091,8
34449,8187,0312966970,8
34450,8187,0312971346,8
34451,8187,0312976275,8
34452,8187,0312980140,8
34453,8187,0312983867,8
34456,8187,0380731851,8
34459,8187,0446612790,6
34461,8187,0671001795,8
34503,8234,0312980159,8
34504,8234,0316601950,8
34505,8234,0316693251,10
34506,8234,0380718332,9
34507,8234,0380718340,10
34513,8234,044651652X,5
34519,8234,0553578308,5
34521,8234,0671004573,10
34526,8234,0671793489,10
34556,8245,0060199652,6
34574,8245,0064400026,8
34581,8245,0142001430,9
34583,8245,0156006529,7
34584,8245,0156027321,9
34585,8245,0156528207,8
34589,8245,0312195516,9
34597,8245,0312978383,8
34599,8245,0316777722,8
34600,8245,0316969443,7
34603,8245,0345366239,7
34604,8245,0345416260,8
34608,8245,0345446860,7
34632,8245,0385722206,7
34637,8245,039592720X,8
34651,8245,0439064872,8
34652,8245,0440122090,9
34656,8245,044021145X,9
34659,8245,0440215625,7
34662,8245,0440224764,8
34668,8245,0446603716,8
34670,8245,0446606324,9
34672,8245,0446679364,8
34683,8245,0452282152,10
34685,8245,0452282829,6
34686,8245,0452284449,9
34689,8245,0515131229,8
34694,8245,0553268880,9
34703,8245,0609804138,9
34707,8245,0671038184,8
34711,8245,0671708635,8
34720,8245,0684874350,8
34722,8245,0688170528,8
34734,8245,080213825X,8
34747,8245,0887307876,9
34761,8245,140003065X,9
34835,8253,0060391626,9
34837,8253,0060915544,9
34841,8253,0060928336,10
34842,8253,0060929790,7
34843,8253,0060929871,10
34844,8253,0060930535,10
34845,8253,0060977493,8
34855,8253,014023313X,10
34873,8253,0312201656,10
34880,8253,0316569321,10
34881,8253,0316601950,9
34882,8253,0316666343,10
34886,8253,034536676X,10
34890,8253,0345436911,8
34895,8253,0375703764,10
34896,8253,0375703861,8
34898,8253,0375726403,7
34901,8253,0380977788,10
34907,8253,0385490445,8
34913,8253,038572179X,10
34917,8253,039592720X,10
34924,8253,0425152251,10
34929,8253,0440127793,9
34933,8253,044021145X,9
34938,8253,0441172717,9
34939,8253,0446310786,10
34941,8253,0446520802,10
34942,8253,0446531332,10
34948,8253,0449212602,10
34969,8253,0590353403,8
34974,8253,0671021001,10
34980,8253,0671867113,10
34990,8253,067976402X,10
34991,8253,0679781587,10
35004,8253,080411109X,9
35370,8362,0060173289,8
35407,8362,0375703063,8
35411,8362,0385315236,8
35423,8362,0425129586,7
35433,8362,0440224624,9
35443,8362,0446523569,8
35455,8362,0452282829,8
35478,8362,0671793489,7
35487,8362,080410753X,9
35534,8454,006000438X,8
35538,8454,0060934913,9
35540,8454,0060977493,8
35541,8454,0060987103,10
35542,8454,0060987529,9
35543,8454,0060987561,6
35547,8454,0140293248,7
35548,8454,0140298479,8
35550,8454,0142000205,7
35552,8454,0142001740,9
35553,8454,0142001805,8
35555,8454,0156005891,8
35558,8454,0156027321,9
35562,8454,0316569321,6
35563,8454,0316601950,9
35565,8454,0316779490,8
35566,8454,0316780375,8
35567,8454,0316781266,8
35573,8454,0375412824,6
35574,8454,0375703861,7
35585,8454,0385720106,6
35586,8454,038572179X,8
35594,8454,0449911519,10
35595,8454,0452269571,10
35608,8454,0679731148,10
35610,8454,0679781587,10
35619,8454,0743418174,8
35622,8454,0767905180,8
35623,8454,076790592X,8
35626,8454,0805063897,9
35630,8454,1400032717,10
35936,8570,0060929871,8
35939,8570,0452264464,8
35940,8570,0553580221,6
35942,8570,0671894455,6
35943,8570,0679751521,8
36118,8681,0060248025,9
36149,8681,0142001740,9
36177,8681,0312195516,8
36190,8681,0316779237,9
36191,8681,0345350499,7
36213,8681,0375703764,10
36218,8681,0375756981,7
36225,8681,0385490445,10
36232,8681,0385498721,8
36243,8681,0393319296,8
36297,8681,0525947647,10
36312,8681,0553572997,7
36313,8681,0590353403,8
36318,8681,0618002219,8
36359,8681,0679745203,8
36408,8681,0874776945,9
36448,8681,1573225517,10
36449,8681,1573227331,8
36577,8734,0312195516,9
36578,8734,0316678104,8
36585,8734,0385504209,9
36597,8734,0449212602,9
36601,8734,0452282195,7
36622,8734,0689817851,8
36624,8734,0767905385,7
36631,8734,0894805770,7
36632,8734,089480829X,8
36829,8801,0060987103,9
36834,8801,0316666343,10
36835,8801,0316769487,8
36840,8801,0380778556,8
36841,8801,0440241073,7
36845,8801,0553279378,10
36847,8801,067088300X,6
36848,8801,0671027360,10
36849,8801,0679720200,5
37012,8870,0140179836,6
37020,8870,0380731851,7
37021,8870,0380807343,5
37022,8870,0385265700,5
37023,8870,0385504209,7
37026,8870,0425182908,5
37041,8870,0805063897,8
37046,8872,0316569321,5
37051,8872,0446607657,8
37052,8872,0446611085,9
37053,8872,0446612790,8
37056,8872,0451188454,7
37058,8872,0451206525,8
37464,8935,0345453816,7
37468,8935,0440212561,10
37469,8935,0440215625,10
37472,8935,0553572997,8
37474,8935,068483376X,10
37510,8936,0380717018,7
37511,8936,0380718332,9
37512,8936,0380718340,9
37550,8936,0425147622,9
37622,8936,0451188462,9
37696,8936,0670868361,9
37795,8937,0142001805,7
37800,8937,0316168688,10
37801,8937,0316780375,6
37802,8937,0345439104,10
37814,8937,0670894184,10
37816,8937,0671510053,10
37819,8937,068484267X,10
37824,8937,0812570944,7
38974,9417,0380977788,10
39025,9417,0446310786,7
39031,9417,0446610038,7
39063,9417,0553582763,7
39082,9417,0671670689,5
39575,9747,0312278586,8
39623,9747,0446531332,10
39626,9747,0446608955,10
39642,9747,0515131229,10
39648,9747,0553279912,10
39652,9747,059035342X,10
39746,9856,0140042598,3
39763,9856,0345353145,6
39764,9856,0345361792,10
39770,9856,0345384350,5
39798,9856,0425115801,7
39799,9856,0425119653,5
39804,9856,0439136369,10
39814,9856,0440224764,7
39848,9856,0553582755,9
39898,9856,0679751602,6
39899,9856,0679781587,10
39933,9856,1559029838,8
40048,9908,0439136369,10
40049,9908,0439139600,10
40050,9908,043935806X,7
40076,9908,0451524934,6
40111,9908,059035342X,10
40148,9908,0842329218,9
40265,10030,002542730X,7
40349,10030,0671004549,10
40350,10030,0671004573,10
40359,10030,0671867172,10
40378,10030,155874262X,10
40531,10118,0380807343,10
40534,10118,0385484518,10
40555,10118,0671027360,10
40561,10118,076790592X,10
40562,10118,0786868716,10
40582,10118,1878424319,10
40631,10199,0099771519,10
40637,10199,0142001430,9
40638,10199,0156027321,10
40639,10199,0316666343,7
40645,10199,0452282152,10
40646,10199,0452283205,8
40647,10199,0552998486,9
40762,10314,0060976845,9
40768,10314,0140179836,9
40769,10314,014023313X,5
40772,10314,0142000205,6
40778,10314,0312195516,9
40785,10314,0312979096,6
40786,10314,0316601950,8
40787,10314,0316776963,7
40788,10314,0316781010,7
40798,10314,0375413634,7
40803,10314,0375700757,6
40804,10314,0375702709,7
40809,10314,0375727132,6
40812,10314,0380730138,5
40814,10314,0385265700,6
40820,10314,038572179X,7
40833,10314,0446310786,9
40867,10314,0553572997,8
40878,10314,0679442790,5
40882,10314,068484477X,7
40887,10314,0743227441,9
40891,10314,0743418174,9
40897,10314,0786867647,9
40913,10314,1558744150,6
40917,10314,1573225789,8
40918,10314,1573229326,7
40991,10354,0064400557,10
41004,10354,0345314255,8
41018,10354,0394820371,8
41031,10354,0451169522,9
41033,10354,0451184963,7
41147,10447,0060188731,9
41150,10447,0060915544,9
41152,10447,0060916508,7
41154,10447,0060928336,9
41157,10447,0060976845,8
41158,10447,0060987529,9
41170,10447,014025448X,9
41171,10447,0140254544,9
41179,10447,0156028778,7
41196,10447,0316789089,3
41210,10447,0345435028,8
41216,10447,0345465083,10
41222,10447,0375700757,9
41224,10447,0375703055,6
41243,10447,038079487X,7
41256,10447,0385505833,7
41287,10447,0449212602,9
41294,10447,0451203895,5
41299,10447,0452282152,7
41301,10447,0452284449,9
41321,10447,0670032379,8
41325,10447,0671041789,7
41340,10447,068484477X,9
41345,10447,0743237188,3
41348,10447,0743412028,4
41356,10447,0786868716,7
41361,10447,080411935X,8
41368,10447,0894808249,7
41378,10447,155874262X,6
41516,10560,006000438X,8
41525,10560,0312195516,9
41528,10560,0316666343,8
41530,10560,0345384466,8
41532,10560,0345423402,9
41549,10560,0375760911,10
41553,10560,038548951X,9
41557,10560,0385504209,10
41563,10560,0439064872,10
41564,10560,0439136369,10
41565,10560,0439139600,9
41566,10560,043935806X,10
41567,10560,0445406518,8
41582,10560,0452284449,8
41596,10560,059035342X,10
41599,10560,0671027360,8
41604,10560,0743418174,8
41613,10560,0767905385,8
42499,10949,0345378490,9
42503,10949,0425147622,8
42504,10949,0440213525,8
42505,10949,0446525537,5
42509,10949,0553571885,8
42510,10949,0553576798,7
42513,10949,0743235150,7
42894,11224,0061000043,5
42895,11224,0061009059,7
42900,11224,0316666343,9
42901,11224,0316781142,5
42909,11224,038542471X,7
42910,11224,0385424728,7
42912,11224,0385504209,9
42919,11224,0425169863,5
42920,11224,0440220602,7
42922,11224,0440224764,7
42924,11224,0440234743,6
42927,11224,0452260116,2
42929,11224,0553210092,6
42930,11224,0553380095,4
42938,11224,067088300X,6
42939,11224,0670892963,8
42943,11224,0679444815,5
42946,11224,0743486226,7
42949,11224,0971880107,1
42951,11224,155874262X,8
42978,11245,0345413903,6
42982,11245,0425122123,8
42985,11245,0425180964,9
42987,11245,0440200989,8
42989,11245,0440236673,7
42992,11245,0440241537,9
42994,11245,0446605409,7
42995,11245,0446611212,7
42998,11245,0446667900,6
43016,11245,0671004530,8
43017,11245,0671004549,9
43018,11245,0671004573,8
43021,11245,0671758896,8
43022,11245,0671867113,10
43023,11245,0671867156,8
43113,11362,0345361792,10
43118,11362,0515133973,7
43119,11362,0515135062,9
43123,11362,0684848783,5
43127,11362,0786867647,9
43182,11400,0060958022,10
43188,11400,0151008116,6
43190,11400,0312195516,7
43196,11400,0316789089,7
43201,11400,0375506039,8
43208,11400,0440222656,6
43212,11400,0446606324,8
43226,11400,0743418174,8
43229,11400,0786868716,9
43488,11601,0060915544,10
43502,11601,0060938455,10
43687,11601,0316777722,4
43783,11601,0375703063,10
44025,11601,0440220424,5
44065,11601,0446310786,10
44453,11601,0671250671,10
44578,11601,0671888587,9
44979,11601,1573225789,10
45069,11629,0312990456,10
45078,11629,0345348109,4
45089,11629,0380728133,3
45125,11629,038542017X,7
45161,11629,0451166892,8
45201,11629,0671744216,8
45269,11657,0060987561,5
45275,11657,0345392825,4
45279,11657,0441569595,7
45286,11657,0553574574,6
45305,11657,0804106304,7
45392,11676,000649840X,8
45462,11676,002542730X,6
45481,11676,006000438X,6
45489,11676,0060008032,8
45530,11676,006016848X,9
45541,11676,0060175400,10
45567,11676,0060188731,6
45581,11676,006019491X,10
45591,11676,0060199652,10
45612,11676,0060391626,10
45618,11676,0060502258,8
45630,11676,0060512822,10
45682,11676,0060809833,9
45690,11676,0060914653,8
45696,11676,0060920084,9
45699,11676,0060922532,8
45702,11676,0060926317,6
45709,11676,0060929790,8
45710,11676,006092988X,9
45734,11676,0060938455,10
45741,11676,0060958022,3
45751,11676,0060964049,4
45788,11676,0060987103,9
45790,11676,0060987529,8
45791,11676,0060987561,9
45796,11676,006099486X,10
45801,11676,0061000043,9
45803,11676,0061000175,8
45812,11676,0061009059,8
45825,11676,006101351X,8
45830,11676,0061015725,6
45938,11676,0061097853,8
45939,11676,0061097861,9
45959,11676,0062502182,10
45983,11676,0064400557,9
46007,11676,0064407667,3
46008,11676,0064407675,10
46018,11676,0064471101,10
46024,11676,0064472272,10
46037,11676,0066214122,9
46044,11676,0070212570,7
46087,11676,0099245027,4
46119,11676,0099387913,7
46235,11676,0140042598,10
46254,11676,0140067477,8
46337,11676,0140185216,6
46344,11676,014023313X,6
46362,11676,014025448X,10
46363,11676,0140254544,8
46400,11676,014028009X,8
46403,11676,0140280553,7
46427,11676,0140293248,5
46432,11676,014029628X,7
46439,11676,0140298479,3
46485,11676,014038572X,8
46556,11676,014100018X,10
46585,11676,014131088X,10
46595,11676,0142000205,8
46606,11676,0142002267,8
46613,11676,0142004235,10
46638,11676,0151008116,6
46672,11676,0156007754,9
46678,11676,0156027321,6
46899,11676,0312195516,10
46900,11676,0312199430,7
46918,11676,0312243022,7
46925,11676,0312263120,8
46928,11676,0312265840,4
46929,11676,0312265859,10
46930,11676,0312265867,8
46941,11676,0312274920,7
46946,11676,0312278586,6
46948,11676,0312282990,8
46957,11676,0312291639,9
46959,11676,0312305060,9
46983,11676,031242227X,7
47029,11676,0312924801,8
47074,11676,0312966091,8
47076,11676,0312966970,7
47100,11676,0312976275,7
47108,11676,0312978383,5
47116,11676,0312980159,5
47127,11676,0312982518,8
47135,11676,0312983298,5
47141,11676,0312983824,7
47143,11676,0312983867,4
47146,11676,0312986343,8
47157,11676,0312995423,7
47164,11676,0316096199,10
47178,11676,0316154059,8
47183,11676,0316168688,9
47184,11676,0316168815,1
47187,11676,0316182540,9
47209,11676,0316569321,10
47215,11676,0316602906,3
47216,11676,0316603287,8
47217,11676,0316603570,4
47222,11676,0316666009,8
47223,11676,0316666343,5
47225,11676,0316678104,7
47226,11676,0316690619,10
47227,11676,0316693006,10
47228,11676,0316693200,7
47229,11676,0316693235,5
47230,11676,0316693251,10
47231,11676,0316693286,9
47232,11676,0316693294,10
47246,11676,0316776963,8
47247,11676,0316777722,10
47252,11676,0316779490,10
47254,11676,0316780375,7
47255,11676,0316780812,8
47257,11676,0316781142,9
47258,11676,0316781266,5
47260,11676,0316782505,8
47262,11676,0316789089,8
47278,11676,0316969443,7
47298,11676,0330262130,7
47355,11676,0330367358,7
47361,11676,0330375253,6
47529,11676,0345313860,8
47573,11676,0345337662,6
47599,11676,0345354613,5
47600,11676,0345354621,6
47607,11676,0345361792,10
47614,11676,034536676X,10
47616,11676,0345368754,8
47619,11676,0345370775,8
47620,11676,0345370805,4
47630,11676,0345378482,7
47631,11676,0345378490,9
47641,11676,0345384369,6
47643,11676,0345384466,9
47645,11676,034538475X,6
47650,11676,0345386108,10
47659,11676,0345391055,9
47676,11676,034540288X,10
47691,11676,0345409973,8
47699,11676,0345413873,5
47700,11676,0345413881,10
47701,11676,034541389X,6
47708,11676,0345417623,10
47721,11676,0345423291,8
47753,11676,0345435168,3
47755,11676,0345435249,9
47761,11676,0345438329,6
47779,11676,0345444884,9
47781,11676,0345445848,6
47790,11676,0345447840,8
47792,11676,0345449347,7
47807,11676,0345453816,8
47814,11676,0345459202,8
47821,11676,0345465083,7
47951,11676,0373218036,9
47952,11676,0373218192,8
47953,11676,0373218397,8
47954,11676,0373218400,5
48056,11676,0373484410,8
48137,11676,0374129983,5
48143,11676,0374199698,9
48161,11676,0375400117,9
48172,11676,0375406530,5
48181,11676,0375412530,4
48182,11676,0375412824,9
48184,11676,037541309X,8
48205,11676,0375502238,7
48211,11676,0375504397,3
48212,11676,0375504613,9
48235,11676,0375702709,7
48236,11676,0375703055,7
48256,11676,0375706410,8
48257,11676,0375706771,6
48261,11676,0375707972,9
48275,11676,0375726403,7
48277,11676,0375727132,8
48278,11676,0375727345,7
48285,11676,0375756981,4
48296,11676,0375760911,6
48304,11676,037582233X,9
48318,11676,0380002930,5
48331,11676,0380018179,6
48369,11676,0380710218,8
48388,11676,0380717018,5
48393,11676,0380718332,9
48394,11676,0380718340,10
48429,11676,0380727501,7
48440,11676,0380730847,7
48447,11676,0380731851,6
48506,11676,0380789019,7
48526,11676,038079487X,10
48555,11676,0380807343,8
48577,11676,0380813815,5
48596,11676,0380820293,8
48602,11676,038082101X,8
48655,11676,0385199570,8
48670,11676,0385265700,7
48686,11676,038531258X,7
48729,11676,0385334036,1
48738,11676,0385335482,10
48743,11676,0385335830,8
48744,11676,0385335881,8
48746,11676,0385336179,7
48762,11676,038542017X,8
48765,11676,038542471X,10
48767,11676,0385424736,8
48770,11676,0385472951,10
48772,11676,0385474016,10
48773,11676,0385474547,10
48776,11676,0385479565,10
48778,11676,0385482388,9
48780,11676,0385484518,9
48788,11676,038548951X,9
48789,11676,0385490445,7
48790,11676,038549081X,9
48795,11676,0385493800,8
48799,11676,0385494246,9
48811,11676,0385498721,9
48815,11676,038550120X,10
48820,11676,0385503822,8
48823,11676,0385504209,9
48825,11676,0385505833,8
48830,11676,0385508042,9
48832,11676,0385508417,8
48834,11676,038550926X,5
48839,11676,0385511612,10
48840,11676,0385512104,9
48845,11676,0385720106,8
48857,11676,0385722192,8
48858,11676,0385722206,9
48859,11676,0385722435,7
48860,11676,0385729332,9
48890,11676,0393317552,9
48891,11676,0393319296,3
48907,11676,0394223802,8
48979,11676,039480001X,10
48989,11676,0394820371,10
49046,11676,039592720X,8
49107,11676,0399144463,5
49109,11676,0399145087,6
49122,11676,0399146431,9
49136,11676,0399148027,8
49144,11676,0399148639,8
49171,11676,0399150897,8
